Song,Moods,Styles,Vocals,Speaker,Skills,Timbres,Score,Split
MT0008241153,"Carefree,Earnest,Earthy,Freewheeling,Greasy,Laid-Back/Mellow,Lazy,Light,Messy,Organic,Playful,Refined,Relaxed,Reserved,Self-Conscious,Soothing,Sparse,Street-Smart,Swaggering,Warm,Weary","Blues Revival,Chicago Blues,Early R&B,Electric Blues,Electric Chicago Blues,Electric Harmonica Blues,Regional Blues",F3-Monster-Pop-慵懒抒情16.wav,F3,"vibrato, legato","bright, gentle, warm",0.245,test
MT0031783178,"Agreeable,Amiable/Good-Natured,Carefree,Dreamy,Gentle,Intimate,Laid-Back/Mellow,Light,Poignant,Precious,Pure,Reflective,Relaxed,Romantic,Soft/Quiet,Soothing,Sweet,Warm,Yearning","Adult Contemporary,Album Rock,Contemporary Pop/Rock,Singer/Songwriter,Soft Rock",Alto-1_Breathy_treasure_Control_Group_0006.wav,Alto-1,"vibrato, head voice","gentle, bright, airy",0.925,test
MT0030481692,"Carefree,Earnest,Earthy,Laid-Back/Mellow,Lazy,Light,Organic,Playful,Refined,Relaxed,Soothing,Sparse,Warm","Chicago Blues,Electric Blues,Electric Chicago Blues,Regional Blues",Alto-1_Pharyngeal_beauty_and_the_beast_Pharyngeal_Group_0009.wav,Alto-1,"vibrato, legato delivery","gentle, warm, airy",0.325,test
MT0010065686,"Carefree,Celebratory,Cheerful,Erotic,Euphoric,Intense,Majestic,Positive,Pulsing,Reflective,Regretful,Reverent,Rousing,Sexy,Striding,Strong,Thrilling","Pop-Rap,Southern Rap",F3-journey-PopOpera-抒情43.wav,F3,"vibrato, falsetto","warm, gentle, breathy",0.125,test
MT0034422157,"Amiable/Good-Natured,Atmospheric,Autumnal,Calm/Peaceful,Dreamy,Elegant,Gentle,Laid-Back/Mellow,Literate,Reflective,Relaxed,Reserved,Searching,Sentimental,Soothing,Sweet,Warm,Wistful","British Folk,British Psychedelia,Folk-Rock,Psychedelic Pop,Psychedelic/Garage,Singer/Songwriter",Alto-2_Mixed_Voice_and_Falsetto_Hey_Jude_Falsetto_Group_0005.wav,Alto-2,"vibrato, legato","gentle, clear, warm",0.867,test
MT0000010219,"Anguished/Distraught,Earnest,Gentle,Gloomy,Innocent,Melancholy,Passionate,Poignant,Reflective,Sad,Sentimental,Sweet","Doo Wop,Early R&B",Alto-1_Mixed_Voice_and_Falsetto_Arriety's_song_Mixed_Voice_Group_0008.wav,Alto-1,"vibrato, legato","warm, gentle, clear",0.325,test
A088-136,"Playful,Smooth,Elegant,Summery,Laid-Back/Mellow,Cheerful,Warm,Relaxed,Confident,Carefree",,A088-136_vocals.wav,Diana Krall,"vibrato, legato","warm, smooth, gentle",0.978,test
MT0030489320,"Aggressive,Angry,Brash,Confrontational,Fiery,Freewheeling,Hostile,Menacing,Ominous,Provocative,Rebellious,Street-Smart,Swaggering,Thuggish",Underground Rap,Alto-2_Mixed_Voice_and_Falsetto_Hello_Mixed_Voice_Group_0001.wav,Alto-2,"vibrato, legato","warm, gentle",0.065,test
MT0002771537,"Lonely,Sad,Sensual,Yearning","Adult Contemporary,Contemporary R&B,Dance-Pop,Pop",Tenor-1_Mixed_Voice_and_Falsetto_Summertime_Sadness_Falsetto_Group_0002.wav,Tenor-1,"vibrato, falsetto","gentle, clear, bright",0.917,test
MT0007433643,"Reflective,Earthy,Poignant,Wistful,Soothing,Gentle,Warm",,M1-MyWay-Pop-抒情24.wav,M1,"vibrato, chest voice, sustained notes","warm, resonant, smooth",0.885,test
MT0033226848,"Brooding,Gloomy,Mystical,Quirky,Sad,Yearning",Trip-Hop,F4-ThereYoullBe-Pop-力量18.wav,F4,"vibrato, belting","bright, raw, warm",0.932,test
MT0005241699,"Happy,Rousing,Uplifting","Funk Metal,Heavy Metal",MT0005241699_vocals.wav,Red Hot Chili Peppers,"belting, vibrato, falsetto","powerful, gritty, bright",0.888,test
MT0009354859,"Amiable/Good-Natured,Bright,Confident,Elegant,Gentle,Intimate,Light,Passionate,Refined,Reflective,Relaxed,Romantic,Sentimental,Smooth,Sophisticated,Stylish,Sweet,Warm,Wistful","Adult Contemporary,Christmas,Holidays,Latin Pop",Tenor-1_Glissando_Stay_Paired_Speech_Group_0006.wav,Tenor-1,"vibrato, legato","warm, gentle, smooth",0.215,test
MT0008819987,"Calm/Peaceful,Delicate,Earnest,Earthy,Gentle,Intimate,Laid-Back/Mellow,Melancholy,Organic,Plaintive,Poignant,Reflective,Relaxed,Searching,Wistful,Yearning","Adult Alternative Pop/Rock,Alternative Pop/Rock,Alternative/Indie Rock,Neo-Traditional Folk",Tenor-1_Glissando_Rolling_in_the_Deep_Glissando_Group_0001.wav,Tenor-1,"vibrato, falsetto, head voice","bright, clear, smooth",0.923,test
MT0008276763,"Lively,Positive,Pulsing,Strong,Swinging","Club/Dance,Teen Pop",F4-BlankSpace-Pop-抒情45.wav,F4,"vibrato, vocal fry","airy, soft, gentle",0.41,test
MT0003907045,"Autumnal,Bittersweet,Brooding,Melancholy,Plaintive,Poignant,Reflective,Sad,Wistful,Yearning","Alternative/Indie Rock,Indie Rock,Sadcore",MT0003907045_vocals.wav,Great Lake Swimmers,"vibrato, belting","warm, bright, gentle",0.975,test
MT0017031590,"Aggressive,Carefree,Energetic,Exciting,Fiery,Freewheeling,Menacing,Playful,Rollicking,Sensual,Stylish,Swaggering,Whimsical","Glam Rock,Proto-Punk",Tenor-1_Mixed_Voice_and_Falsetto_Someone_You_Loved_Paired_Speech_Group_0000.wav,Tenor-1,"vibrato, smooth delivery","gentle, clear, breathy",0.125,test
MT0011881944,"Boisterous,Dramatic,Fiery,Gritty,Intense,Passionate,Rousing,Sensual,Sophisticated","Electric Texas Blues,Regional Blues,Soul-Blues,Texas Blues",Alto-2_Mixed_Voice_and_Falsetto_What_Are_Words_Paired_Speech_Group_0005.wav,Alto-2,"straight tone, legato","bright, clear, youthful",0.135,test
MT0002980543,"Brash,Bravado,Calm/Peaceful,Earnest,Earthy,Nostalgic,Organic,Passionate,Poignant,Relaxed,Romantic,Sad,Searching,Weary,Wistful,Yearning","Alternative Pop/Rock,Alternative/Indie Rock,British Folk,Celtic Rock,Club/Dance,College Rock,Folk-Rock,Psychedelic/Garage",MT0002980543_vocals.wav,The Pogues,"Straight-tone, Syllabic","Bright, Clear",0.683,test
MT0010707508,"Amiable/Good-Natured,Bright,Elegant,Energetic,Gentle,Joyous,Light,Refined,Relaxed,Sophisticated,Sparkling","Bop,Cool,Mainstream Jazz",F4-YouAreTheReason-Pop-力量15.wav,F4,"vibrato, legato","warm, clear, gentle",0.875,test
MT0012396528,"Dramatic,Energetic,Exciting,Intense,Passionate,Rambunctious,Rousing,Street-Smart,Swaggering,Uncompromising,Urgent","British Blues,British Invasion,Regional Blues",Tenor-1_Vibrato_You_Belong_With_Me_Paired_Speech_Group_0006.wav,Tenor-1,"vibrato, belting","bright, raw, reedy",0.915,test
MT0010611876,"Celebratory,Cheerful,Energetic,Exciting,Freewheeling,Happy,Joyous,Lively,Passionate,Playful,Summery,Urgent","Motown,Pop-Soul,Soul",Tenor-1_Vibrato_Long_Live_Vibrato_Group_0003.wav,Tenor-1,"vibrato, falsetto, head voice","bright, smooth, clear",0.485,test
MT0006553309,"Amiable/Good-Natured,Bright,Cheerful,Earnest,Fun,Happy,Innocent,Joyous,Lively,Passionate,Rollicking,Romantic,Rousing,Sparkling,Sugary",Country-Pop,Tenor-1_Glissando_Million_Reasons_Paired_Speech_Group_0007.wav,Tenor-1,"vibrato, falsetto","warm, gentle, clear",0.115,test
MT0006367176,"Bright,Dramatic,Earnest,Effervescent,Gutsy,Melancholy,Passionate,Reflective,Rousing,Searching,Sensual,Slick,Smooth,Sophisticated,Spicy,Stylish,Theatrical,Wistful","Adult Contemporary,Dance-Pop,Latin Dance,Latin Pop",MT0006367176_vocals.wav,Enrique Iglesias,"belting, vibrato, falsetto","bright, powerful, raspy",0.915,test
MT0013747898,"Atmospheric,Calm/Peaceful,Delicate,Dreamy,Earthy,Gentle,Intimate,Laid-Back/Mellow,Melancholy,Organic,Relaxed,Sensual,Soothing,Sophisticated,Spicy,Warm","Bossa Nova,Brazilian Pop,Brazilian Traditions,Latin Folk,MPB",F3-journey-PopOpera-抒情.wav,F3,"vibrato, legato","clear, gentle, bright",0.935,test
MT0005039941,"Aggressive,Angry,Brash,Confrontational,Harsh,Hostile,Intense,Literate,Menacing,Rebellious,Street-Smart,Thuggish,Uncompromising,Volatile","Gangsta Rap,Hardcore Rap,West Coast Rap",Alto-2_Mixed_Voice_and_Falsetto_Cry_on_My_Shoulder_Falsetto_Group_0006.wav,Alto-2,"vibrato, legato, head voice","gentle, bright, clear",0.035,test
MT0001676671,"Calm/Peaceful,Earthy,Elegant,Light,Passionate,Precious,Refined,Relaxed,Reserved,Restrained,Romantic,Sentimental,Sweet","Adult Contemporary,Dance-Pop,Latin Pop",Alto-2_Mixed_Voice_and_Falsetto_Hey_Jude_Mixed_Voice_Group_0003.wav,Alto-2,"vibrato, straight tone","gentle, breathy, soft",0.125,test
MT0006001707,"Explosive,Nervous/Jittery,Pulsing,Strong","Alternative Pop/Rock,Alternative/Indie Rock,Club/Dance,Contemporary Pop/Rock,Post-Punk",Alto-1_Mixed_Voice_and_Falsetto_you_raise_me_up_Mixed_Voice_Group_0008.wav,Alto-1,"legato, straight tone","gentle, soft, clear",0.085,test
MT0010665248,"Delicate,Dramatic,Elaborate,Elegant,Ethereal,Hypnotic,Lush,Melancholy,Nocturnal,Refined,Reflective,Sparkling,Wintry","Contemporary Instrumental,Ethnic Fusion,Progressive Electronic",Alto-2_Pharyngeal_A_Thousand_Years_Paired_Speech_Group_0000.wav,Alto-2,"straight tone, legato","gentle, clear, warm",0.433,test
MT0002078701,"Cheerful,Intimate,Lively,Nostalgic,Positive","Adult Contemporary,Film Music,Singer/Songwriter,Soundtracks",M2-WhatABeautifulMorning-Musical-正常29.wav,M2,"vibrato, legato","gentle, clear, smooth",0.125,test
MT0010169018,"Brash,Bravado,Confident,Energetic,Hedonistic,Provocative,Sexual,Sexy,Slick,Smooth,Street-Smart,Swaggering","Gangsta Rap,Midwest Rap",Tenor-1_Mixed_Voice_and_Falsetto_Lavender_Haze_Mixed_Voice_Group_0000.wav,Tenor-1,"vibrato, falsetto","warm, gentle, smooth",0.895,test
MT0008966305,"Erotic, Lively, Pulsing, Strong",Club/Dance,F4-RiverOfGold-Pop-抒情慢板26.wav,F4,"vibrato, breathy delivery","gentle, soft, warm",0.115,test
MT0003496132,"Aggressive,Angry,Boisterous,Cathartic,Confrontational,Energetic,Fierce,Gutsy,Hostile,Intense,Menacing,Ominous,Outraged,Paranoid,Provocative,Rebellious,Rousing,Suffocating,Tense/Anxious,Urgent,Visceral,Volatile","Alternative Metal,Heavy Metal,Rap-Metal",Alto-1_Mixed_Voice_and_Falsetto_somewhere_over_the_rainbow_Mixed_Voice_Group_0006.wav,Alto-1,"vibrato, head voice","gentle, clear, smooth",0.025,test
MT0001195535,"Carefree,Cheerful,Dreamy,Nostalgic,Optimistic,Positive,Striding,Sweet,Swinging","Adult Contemporary,Central European Traditions,German,Singer/Songwriter",F1-StJamesInfirmary-Jazz-力量63.wav,F1,"vibrato, belting","bright, clear",0.415,test
MT0003008724,"Aggressive,Angry,Confrontational,Earnest,Gritty,Harsh,Hostile,Malevolent,Nihilistic,Ominous,Raucous,Rousing,Rowdy,Street-Smart,Volatile","Alternative Metal,Alternative Pop/Rock,Alternative/Indie Rock,Hard Rock,Heavy Metal,Rap-Metal",F4-BlankSpace-Pop-正常-调123.wav,F4,"Vibrato, Falsetto","Warm, Gentle, Clear",0.015,test
MT0031893087,"Ambitious,Cathartic,Confident,Earnest,Energetic,Poignant,Reverent,Rousing,Spiritual,Urgent","Album Rock,Alternative/Indie Rock,American Trad Rock,Contemporary Pop/Rock,Neo-Psychedelia",Tenor-1_Pharyngeal_Unconditionally_Pharyngeal_Group_0001.wav,Tenor-1,"vibrato, head voice, smooth phrasing","clear, gentle, smooth",0.315,test
MT0011924316,"Aggressive,Belligerent,Boisterous,Brooding,Lively,Nervous/Jittery,Pulsing,Rebellious,Strong,Tense/Anxious","Club/Dance,Hard Rock",F4-BlankSpace-Pop-抒情54.wav,F4,"vibrato, head voice","clear, light, breathy",0.082,test
MT0002700026,"Brash,Brassy,Bravado,Bright,Carefree,Celebratory,Cheerful,Confident,Exciting,Exuberant,Fiery,Fun,Gutsy,Happy,Joyous,Light,Lively,Playful,Romantic,Rousing,Sexy,Smooth,Spicy,Stylish","Dance-Pop,Latin Pop",Alto-1_Pharyngeal_love_stroy_Pharyngeal_Group_0005.wav,Alto-1,"melodic, straight-tone","bright, clear, sweet",0.125,test
MT0005202791,"Aggressive,Belligerent,Boisterous,Gloomy,Negative,Nervous/Jittery,Pulsing,Strong","Heavy Metal,Progressive Metal",Tenor-1_Mixed_Voice_and_Falsetto_Take_a_Bow_Falsetto_Group_0001.wav,Tenor-1,"falsetto, vibrato","gentle, smooth, airy",0.082,test
MT0002415184,"Aggressive,Anguished/Distraught","Adult Alternative Pop/Rock,Alternative Country-Rock,Alternative/Indie Rock,Americana",MT0002415184_vocals.wav,Joe Henry,"vibrato, belting, falsetto","gentle, bright, airy",0.867,test
MT0007282148,"Agreeable,Dreamy,Nostalgic,Positive,Relaxed,Sentimental",Singer/Songwriter,F4-ThereYoullBe-Pop-力量22.wav,F4,"vibrato, belting","warm, clear",0.641,test
MT0012645597,"Aggressive,Angry,Angst-Ridden,Brash,Bravado,Brooding,Confrontational,Crunchy,Energetic,Fierce,Fiery,Gritty,Gutsy,Hostile,Hungry,Intense,Malevolent,Menacing,Outraged,Raucous,Rebellious,Rousing,Rowdy,Street-Smart,Tense/Anxious,Thuggish,Trashy,Uncompromising,Urgent,Visceral,Volatile","British Punk,Hardcore Punk,Punk,Punk/New Wave",F4-BlankSpace-Pop-正常-调117.wav,F4,"belting, vibrato","bright, clear",0.245,test
MT0000092637,Sad,Vocal Jazz,MT0000092637_vocals.wav,Ella Fitzgerald,"Vibrato, Slide, Back-phrasing","Warm, Husky, Resonant",0.985,test
MT0006612877,"Aggressive,Belligerent,Boisterous,Gloomy,Negative,Nervous/Jittery,Pulsing,Strong","Black Metal,Club/Dance,Death Metal,Heavy Metal",F4-BlankSpace-Pop-抒情43.wav,F4,"vibrato, legato","gentle, clear, bright",0.012,test
MT0005411969,"Aggressive,Angry,Brash,Cathartic,Confrontational,Energetic,Fiery,Harsh,Hostile,Intense,Irreverent,Knotty,Provocative,Raucous,Rebellious,Rowdy,Street-Smart,Swaggering,Volatile","Hardcore Punk,Heavy Metal,Punk,Punk Metal,Punk/New Wave",Tenor-1_Mixed_Voice_and_Falsetto_Take_a_Bow_Mixed_Voice_Group_0003.wav,Tenor-1,"vibrato, legato","gentle, clear, smooth",0.125,test
MT0000886723,"Amiable/Good-Natured,Boisterous,Confident,Dramatic,Earthy,Greasy,Gritty,Passionate,Refined,Reflective,Rousing,Street-Smart,Stylish,Swaggering,Urgent",,Alto-1_Mixed_Voice_and_Falsetto_make_it_shine_Falsetto_Group_0004.wav,Alto-1,"Vibrato, Belting","Bright, Clear, Energetic",0.285,test
MT0004032071,"Agreeable,Euphoric,Explosive,Lively,Marching,Pure,Sensual,Swinging,Thrilling","Acid Jazz,Club/Dance,Funky Breaks",Tenor-1_Mixed_Voice_and_Falsetto_Shallow_Paired_Speech_Group_0004.wav,Tenor-1,"legato, soft delivery","warm, gentle, breathy",0.095,test
MT0004073991,"Aggressive,Boisterous,Confident,Confrontational,Freewheeling,Gritty,Gutsy,Hungry,Menacing,Outrageous,Playful,Rousing,Street-Smart,Swaggering,Witty","East Coast Rap,Golden Age,Hardcore Rap",Alto-1_Glissando_tell_me_that_you_love_me_Control_Group_0012.wav,Alto-1,"vibrato, breathy","gentle, clear, sweet",0.041,test
MT0005389048,"Bitter,Bleak,Cathartic,Cold,Dramatic,Earnest,Gloomy,Menacing,Ominous,Provocative,Somber,Street-Smart,Tense/Anxious,Theatrical,Thuggish,Volatile","East Coast Rap,Gangsta Rap,Hardcore Rap,Pop-Rap",Alto-2_Mixed_Voice_and_Falsetto_Someone_You_Loved_Paired_Speech_Group_0002.wav,Alto-2,"vibrato, legato, breathy","gentle, clear, soft",0.215,test
MT0028172888,"Aggressive,Belligerent,Boisterous,Gloomy,Lively,Negative,Nervous/Jittery,Pulsing,Strong","Club/Dance,Grindcore,Heavy Metal",F3-OverTheRainbow-Pop-抒情22.wav,F3,"legato, gentle vibrato","gentle, clear, breathy",0.015,test
MT0003326925,"Aggressive,Angry,Confrontational,Harsh,Hostile,Malevolent,Menacing,Outrageous,Provocative,Raucous,Rebellious,Reckless,Uncompromising,Urgent,Visceral,Volatile","Alternative/Indie Rock,Contemporary Pop/Rock,Hardcore Punk,Indie Rock,Punk/New Wave,Straight-Edge",MT0003326925_vocals.wav,Gorilla Biscuits,"Belting, Shouting","Raspy, Gritty, Aggressive",0.985,test
MT0015465230,"Bitter,Delicate,Dramatic,Elegant,Gentle,Gloomy,Intimate,Melancholy,Nocturnal,Plaintive,Refined,Restrained,Sad,Sentimental,Smooth,Soothing,Sophisticated,Stylish,Warm","Tin Pan Alley Pop,Traditional Pop,Vocal Jazz",Alto-1_Pharyngeal_love_stroy_Pharyngeal_Group_0010.wav,Alto-1,"straight tone, pop phrasing","bright, clear, youthful",0.215,test
MT0006107326,"Ambitious,Confident,Delicate,Dramatic,Dreamy,Elaborate,Elegant,Gentle,Intimate,Lively,Lush,Passionate,Precious,Refined,Reflective,Romantic,Rousing,Sensual,Stylish,Sweet,Theatrical,Warm,Yearning","Adult Contemporary,Contemporary R&B,Latin Pop,Mexican Traditions,Ranchera,Tejano",Alto-1_Mixed_Voice_and_Falsetto_how_does_a_moment_last_forever_Paired_Speech_Group_0015.wav,Alto-1,"vibrato, legato","warm, gentle, clear",0.285,test
MT0008841966,"Bleak,Brooding,Cerebral,Gloomy,Hypnotic,Intimate,Melancholy,Reflective,Somber","Alternative Pop/Rock,Alternative/Indie Rock,Dream Pop,Ethnic Fusion,World Fusion",Tenor-1_Mixed_Voice_and_Falsetto_You_Belong_With_Me_Paired_Speech_Group_0010.wav,Tenor-1,"vibrato, legato","bright, gentle, clear",0.215,test
MT0007453719,"Calm/Peaceful,Delicate,Earnest,Elegant,Gentle,Intimate,Laid-Back/Mellow,Poignant,Refined,Relaxed,Romantic,Sensual,Sexy,Smooth,Soothing,Sophisticated,Stylish,Sweet,Warm","Contemporary Jazz,Standards,Swing,Torch Songs,Vocal Jazz",Alto-2_Breathy_Someone_Like_You_Paired_Speech_Group_0001.wav,Alto-2,"legato, straight tone","gentle, clear",0.35,test
MT0031716439,"Atmospheric,Bright,Dreamy,Effervescent,Ethereal,Hypnotic,Intimate,Light,Romantic,Sensual,Sexy,Slick,Smooth,Sophisticated,Sparkling,Spicy,Stylish,Summery,Sweet,Warm","Bossa Nova,Brazilian Jazz,Brazilian Pop,Brazilian Traditions,MPB,World Fusion",Alto-2_Mixed_Voice_and_Falsetto_All_of_Me_Falsetto_Group_0008.wav,Alto-2,"vibrato, legato","warm, gentle, bright",0.325,test
MT0034113973,"Acerbic,Aggressive,Cynical/Sarcastic,Fiery,Harsh,Outrageous,Provocative,Rebellious,Snide,Uncompromising,Urgent,Visceral,Volatile","Alternative/Indie Rock,American Punk,American Underground,Anarchist Punk,Hardcore Punk,Punk/New Wave",Tenor-1_Mixed_Voice_and_Falsetto_Lavender_Haze_Mixed_Voice_Group_0001.wav,Tenor-1,"vibrato, falsetto, glissando","clear, bright, nasal",0.185,test
MT0007109938,"Aggressive,Angry,Brooding,Rousing,Swaggering",Hardcore Rap,MT0007109938_vocals.wav,Eminem,"Aggressive Delivery, Rhythmic Flow, Enunciation","Intense, Sharp, Nasal",0.995,test
MT0014752461,"Amiable/Good-Natured,Calm/Peaceful,Cathartic,Delicate,Dramatic,Earnest,Earthy,Epic,Ethereal,Gentle,Gritty,Intimate,Laid-Back/Mellow,Organic,Passionate,Plaintive,Poignant,Reflective,Searching,Sparse,Warm","Deep Soul,Soul,Southern Soul",MT0014752461_vocals.wav,Percy Sledge,"Belting, Vibrato, Grit","Husky, Warm, Soulful",0.992,test
MT0008673460,"Agreeable,Erotic,Lively,Positive,Pulsing","Club/Dance,Disco,Funk,Quiet Storm,Soul,Urban",Alto-2_Breathy_Easy_On_Me_Control_Group_0002.wav,Alto-2,"Legato, Subtle vibrato, Pitch control","Gentle, Clear, Warm",0.215,test
MT0002325544,"Autumnal,Delicate,Earnest,Gentle,Gloomy,Intense,Intimate,Melancholy,Organic,Plaintive,Poignant,Refined,Reflective,Reserved,Rollicking,Sad,Sentimental,Smooth,Soft/Quiet,Somber,Sophisticated,Weary,Wistful,Yearning","AM Pop,Close Harmony,Contemporary Pop/Rock,Country-Pop,Early Pop/Rock,Rock & Roll",Alto-2_Vibrato_Young_And_Beautiful_Paired_Speech_Group_0003.wav,Alto-2,"vibrato, soft delivery","gentle, clear, airy",0.425,test
A101-111,"Yearning,Ethereal,Atmospheric,Elegant,Clinical,Lush,Sensual,Nocturnal,Sexy,Sexual,Dreamy,Passionate,Hypnotic",,Tenor-1_Mixed_Voice_and_Falsetto_Take_a_Bow_Control_Group_0007.wav,Tenor-1,"Vibrato, Controlled Phrasing","Clear, Bright, Smooth",0.385,test
MT0009485981,"Amiable/Good-Natured,Carefree,Celebratory,Cheerful,Confident,Dramatic,Energetic,Exciting,Exuberant,Fun,Happy,Joyous,Playful,Stylish,Swaggering,Sweet","Adult Contemporary,Club/Dance,Contemporary R&B,Dance-Pop",Alto-1_Mixed_Voice_and_Falsetto_god_is_a_girl_Paired_Speech_Group_0003.wav,Alto-1,"vibrato, pitch control","bright, clear",0.685,test
MT0001661022,"Amiable/Good-Natured,Calm/Peaceful,Cheerful,Delicate,Earnest,Elegant,Gentle,Happy,Innocent,Poignant,Precious,Refined,Sentimental,Smooth,Soothing,Sweet,Warm","Big Band,Christmas,Holidays,Swing,Traditional Pop,Vocal Pop",Alto-2_Mixed_Voice_and_Falsetto_Call_Me_Maybe_Falsetto_Group_0002.wav,Alto-2,"Head Voice, Spoken-like","Bright, Gentle, Thin",0.138,test
MT0011594970,"Autumnal,Bittersweet,Brooding,Delicate,Dramatic,Gentle,Gloomy,Intimate,Melancholy,Nocturnal,Ominous,Plaintive,Poignant,Reflective,Romantic,Sad,Searching,Sentimental,Soothing,Weary,Wistful,Yearning","Standards,Torch Songs,Traditional Pop,Vocal Jazz",F3-SomeoneLikeYou-Pop-正常41.wav,F3,"vibrato, belting","warm, clear, bright",0.675,test
MT0008734186,"Angry,Bleak,Harsh,Hostile,Intense,Malevolent,Menacing,Nihilistic,Volatile","Heavy Metal,Speed/Thrash Metal",M1-WildFlowers-Pop-正常04.wav,M1,"vibrato, belting, powerful delivery","clear, edgy, powerful",0.75,test
MT0001671399,"Happy,Rousing,Uplifting","Educational,Sing-Alongs",Tenor-1_Glissando_You_Belong_With_Me_Paired_Speech_Group_0011.wav,Tenor-1,"legato, soft delivery, clear diction","warm, gentle, breathy",0.215,test
MT0012844418,"Delicate,Dramatic,Earnest,Gentle,Intimate,Laid-Back/Mellow,Melancholy,Passionate,Refined,Reflective,Sad,Searching,Self-Conscious,Sentimental,Smooth,Somber,Warm,Yearning","Country-Pop,Traditional Country",Alto-2_Mixed_Voice_and_Falsetto_YOUTH_Mixed_Voice_Group_0003.wav,Alto-2,"Vibrato, Legato","Gentle, Clear, Light",0.55,test
MT0005489029,"Amiable/Good-Natured,Confident,Happy,Innocent,Joyous,Reflective,Rousing,Sentimental,Sweet,Wistful","AM Pop,Bubblegum,Contemporary Pop/Rock,Soundtracks,Sunshine Pop,TV Music",Alto-2_Mixed_Voice_and_Falsetto_Let_It_Go_Paired_Speech_Group_0002.wav,Alto-2,"head voice, controlled, breathiness","gentle, clear, light",0.152,test
MT0002034238,"Ambitious,Bright,Confident,Earnest,Exuberant,Freewheeling,Fun,Irreverent,Organic,Reflective,Rousing,Searching,Sexy,Slick,Smooth,Sophisticated,Stylish","Adult Alternative Pop/Rock,Alternative/Indie Rock,Neo-Soul,Soul",Alto-1_Breathy_safe_and_sound_Paired_Speech_Group_0012.wav,Alto-1,"straight tone, legato","clear, gentle, bright",0.125,test
MT0030646708,"Amiable/Good-Natured,Carefree,Freewheeling,Reflective,Sentimental,Sweet,Wistful,Yearning","AM Pop,Contemporary Pop/Rock,Country-Rock,Soundtracks,TV Music",Alto-2_Pharyngeal_Easy_On_Me_Paired_Speech_Group_0003.wav,Alto-2,"Head Voice, Legato","Gentle, Breathy, Soft",0.142,test
